personid,sex,birthday,ethnicity
139808,1,1970-12-15 0:00,1
156311,1,1971-07-25 0:00,1
39137,1,1994-07-08 0:00,1
362783,1,1946-10-04 0:00,1
369062,0,1945-02-11 0:00,1
207728,0,1938-11-13 0:00,1
263254,1,1931-06-25 0:00,1
162552,0,1949-07-19 0:00,1
187648,1,1990-03-14 0:00,1
212464,1,1970-08-09 0:00,1
89842,0,1966-11-16 0:00,1
332539,0,1936-04-18 0:00,1
31905,1,1966-08-29 0:00,1
295882,0,1948-05-07 0:00,1
53518,0,1967-01-11 0:00,1
223902,1,1980-08-17 0:00,1
366956,0,1962-03-28 0:00,1
154798,0,1955-06-07 0:00,1
157616,0,1925-09-30 0:00,1
364624,1,1968-02-29 0:00,1
87142,0,1934-05-17 0:00,1
146957,0,1933-04-13 0:00,1
366295,1,1970-06-20 0:00,1
42920,1,1979-04-16 0:00,1
330186,0,1921-08-18 0:00,1
308459,0,1963-02-07 0:00,1
342162,1,1959-09-08 0:00,1
109921,1,1959-08-22 0:00,1
147391,0,1939-03-28 0:00,1
85306,0,1993-02-08 0:00,1
73972,1,1949-11-26 0:00,1
156270,0,1953-03-26 0:00,1
203715,0,1971-12-24 0:00,1
321063,0,1984-05-03 0:00,1
4307,0,1989-01-14 0:00,1
327800,1,1970-01-06 0:00,1
77247,1,1945-10-06 0:00,1
12615,0,1966-02-06 0:00,1
264272,0,1974-10-06 0:00,1
242437,0,1950-11-21 0:00,1
100573,1,1968-10-02 0:00,1
209186,0,1996-11-12 0:00,1
349326,0,1961-05-28 0:00,1
60989,0,1931-06-14 0:00,1
203477,0,2001-02-09 0:00,1
52295,1,1948-09-21 0:00,1
115424,1,1974-02-03 0:00,1
142460,1,2000-06-25 0:00,1
82873,0,1964-12-30 0:00,1
370331,1,1995-12-13 0:00,1
329069,1,1927-11-11 0:00,1
143338,0,1965-01-14 0:00,1
240162,0,1977-05-06 0:00,0
143756,0,1980-01-08 0:00,1
145115,0,1984-12-22 0:00,1
244687,0,1970-01-05 0:00,1
205946,1,1991-06-16 0:00,1
296299,0,1969-09-26 0:00,1
322081,1,1975-02-07 0:00,1
35873,1,1957-07-15 0:00,1
124437,1,1960-12-14 0:00,1
315191,1,1998-02-01 0:00,1
298544,0,1957-12-30 0:00,1
100658,0,1978-12-22 0:00,1
259585,1,1958-12-15 0:00,1
5876,0,1987-11-23 0:00,1
222029,0,1999-09-10 0:00,1
244862,1,1965-10-04 0:00,1
290522,0,1922-04-24 0:00,1
220986,0,1961-02-16 0:00,1
30281,0,1962-10-06 0:00,1
277876,0,1920-04-10 0:00,1
65860,1,1958-01-07 0:00,1
282886,1,1970-11-07 0:00,1
57943,1,1932-10-30 0:00,1
199994,1,1976-03-15 0:00,1
360765,1,1975-06-07 0:00,1
154799,1,1985-07-07 0:00,1
60191,1,1928-12-31 0:00,1
326863,0,1963-04-14 0:00,1
198991,1,1977-06-26 0:00,1
95378,0,1949-04-23 0:00,1
31131,1,1942-06-25 0:00,1
6823,0,1981-09-20 0:00,1
142622,0,1982-05-13 0:00,1
357500,0,1939-04-30 0:00,1
49655,0,1988-01-01 0:00,1
51039,0,1975-05-20 0:00,1
98291,1,1967-05-23 0:00,1
184441,1,1999-08-11 0:00,1
61977,0,1967-12-27 0:00,1
45490,0,1945-01-09 0:00,1
186072,1,1960-10-29 0:00,1
161920,0,1915-09-19 0:00,1
245567,0,1965-08-31 0:00,1
261752,0,1964-11-27 0:00,1
26726,1,1972-12-01 0:00,1
360855,1,1964-03-05 0:00,1
207977,0,1939-12-11 0:00,1
306633,1,1996-04-23 0:00,1
126692,1,1951-12-20 0:00,1
303075,0,1937-08-16 0:00,1
235789,0,1948-07-24 0:00,1
234186,1,1970-04-10 0:00,1
78548,0,1973-12-26 0:00,1
107678,1,1947-03-27 0:00,1
287502,0,1961-02-13 0:00,1
146215,1,1942-08-18 0:00,1
50045,1,1971-07-26 0:00,1
77039,0,1944-11-30 0:00,1
120445,0,1937-03-15 0:00,1
306985,0,1947-09-07 0:00,1
38248,1,1940-09-15 0:00,1
59821,0,1928-12-21 0:00,1
240063,1,1947-12-18 0:00,1
357396,1,1936-12-24 0:00,1
304401,1,1954-03-06 0:00,1
20176,1,1965-05-12 0:00,1
248027,1,1974-07-17 0:00,1
319827,1,1934-08-20 0:00,1
43589,0,1921-01-14 0:00,1
193922,1,1934-03-17 0:00,1
269313,0,1962-03-14 0:00,1
228945,0,1935-04-09 0:00,1
358872,1,1969-11-20 0:00,1
138856,0,1943-05-03 0:00,1
289328,1,1960-06-17 0:00,1
317255,1,1939-02-13 0:00,1
40473,0,1941-02-23 0:00,1
45941,0,1946-06-01 0:00,1
101475,1,1935-04-16 0:00,1
50146,0,1960-01-21 0:00,1
281553,1,1990-05-23 0:00,1
19798,0,1978-09-26 0:00,1
344651,1,1975-03-15 0:00,1
274442,1,1962-09-14 0:00,1
116704,0,1975-08-05 0:00,1
137988,1,1965-12-27 0:00,1
244191,1,1965-09-02 0:00,1
63003,1,1957-07-19 0:00,1
336403,1,1961-01-23 0:00,1
98846,0,1959-02-05 0:00,1
106647,0,1956-07-31 0:00,1
159519,1,1986-04-01 0:00,0
340105,1,1948-10-12 0:00,1
140735,0,1954-12-26 0:00,1
177692,1,1937-09-02 0:00,1
216154,0,1970-09-14 0:00,1
17668,1,1989-12-12 0:00,1
48815,1,1953-05-09 0:00,1
214501,1,1961-02-06 0:00,1
25858,0,1949-07-02 0:00,1
73751,1,1937-08-13 0:00,1
137741,1,1964-02-08 0:00,1
161331,0,1972-06-21 0:00,1
197478,0,1971-02-21 0:00,1
238806,1,1959-05-11 0:00,1
368185,0,1961-09-30 0:00,1
240462,0,1970-03-01 0:00,1
279694,1,2004-07-26 0:00,1
87458,1,1957-10-30 0:00,1
11715,1,1977-10-12 0:00,1
31692,1,1946-11-02 0:00,1
113304,0,1963-04-25 0:00,1
83683,1,1924-08-02 0:00,1
206057,0,1937-06-25 0:00,1
38382,0,1981-01-08 0:00,1
121753,0,1963-07-19 0:00,1
135385,0,1945-07-26 0:00,1
251523,1,1990-07-24 0:00,1
333234,0,1973-11-10 0:00,1
356452,0,1908-07-10 0:00,1
77503,0,1974-04-28 0:00,1
344579,0,1925-06-08 0:00,1
227112,1,1921-04-03 0:00,1
251433,0,1977-12-15 0:00,1
17223,0,1954-08-10 0:00,1
11129,0,1960-07-18 0:00,1
40538,1,1939-01-09 0:00,1
162213,1,1935-03-28 0:00,1
154369,0,1937-08-28 0:00,1
135413,0,1946-12-19 0:00,1
154523,1,1934-01-21 0:00,1
285305,0,1939-11-20 0:00,1
96877,0,1962-10-22 0:00,1
335744,1,1946-06-06 0:00,1
55744,0,1958-10-11 0:00,1
136787,0,1952-06-20 0:00,1
49691,1,1950-10-21 0:00,0
292406,0,1982-11-29 0:00,1
348970,1,1946-07-21 0:00,1
125959,0,1948-04-29 0:00,1
199664,0,1969-08-17 0:00,1
204229,0,1981-08-22 0:00,1
366818,0,1984-09-14 0:00,1
155650,0,1960-09-06 0:00,1
324833,0,1935-08-06 0:00,1
216409,0,1993-09-19 0:00,1
293018,1,1947-01-18 0:00,1
276683,0,1978-05-16 0:00,1
278466,0,1962-08-06 0:00,1
43377,0,1999-04-25 0:00,1
186757,1,1936-10-12 0:00,1
58685,0,1972-08-04 0:00,1
250351,0,1969-01-15 0:00,1
244489,0,1931-07-03 0:00,1
315943,1,1969-11-06 0:00,1
190136,0,1934-11-23 0:00,1
335905,0,1914-03-16 0:00,1
282604,0,1966-08-09 0:00,1
258540,1,1983-11-18 0:00,1
244672,1,2002-10-14 0:00,1
352396,0,1958-01-29 0:00,1
158610,0,1928-09-07 0:00,1
287101,1,1960-11-17 0:00,1
167299,1,1944-07-05 0:00,1
324652,1,1970-01-06 0:00,1
71729,1,1952-09-28 0:00,1
192414,1,1962-08-26 0:00,1
256999,1,1972-03-31 0:00,1
150233,0,1944-03-20 0:00,1
58703,1,1969-10-20 0:00,1
46664,0,1965-08-04 0:00,1
349004,0,1932-03-18 0:00,1
191446,1,1991-11-06 0:00,1
61270,1,1959-05-08 0:00,1
214660,1,1966-12-30 0:00,1
113848,0,2009-12-24 0:00,1
55313,1,1943-02-07 0:00,1
255098,0,1994-09-04 0:00,1
117564,0,1915-05-18 0:00,1
163223,0,1945-10-15 0:00,1
346008,0,1959-03-22 0:00,1
193091,0,1983-06-12 0:00,1
313491,0,1943-08-26 0:00,1
67844,0,1974-05-26 0:00,1
227754,1,1974-05-01 0:00,1
201060,0,1978-01-06 0:00,1
112464,0,1957-05-31 0:00,1
37151,0,1954-09-03 0:00,1
35159,1,1953-05-12 0:00,1
65981,1,1981-08-07 0:00,1
311426,1,1936-09-07 0:00,1
138611,0,1958-09-15 0:00,1
276467,0,1936-12-15 0:00,1
48437,1,1940-10-13 0:00,1
51168,0,1966-03-07 0:00,1
133477,0,1958-07-08 0:00,1
366902,1,1952-02-13 0:00,1
128313,1,1968-10-14 0:00,1
23548,1,1948-07-19 0:00,1
75178,0,1946-10-17 0:00,1
91889,0,1965-01-30 0:00,1
157836,1,1971-04-10 0:00,1
234557,1,1996-02-02 0:00,1
334756,1,1957-08-22 0:00,0
146107,1,1947-06-20 0:00,1
111992,1,1942-12-13 0:00,1
280901,1,1956-06-10 0:00,1
301454,1,1969-08-21 0:00,1
283522,0,1951-06-17 0:00,1
216562,1,1939-04-15 0:00,1
12927,1,1928-12-18 0:00,1
118864,0,1970-12-03 0:00,1
328870,1,1964-04-05 0:00,1
340471,1,1935-08-19 0:00,1
271293,0,1975-01-11 0:00,1
364695,1,1977-07-09 0:00,1
325137,0,1972-08-03 0:00,1
150672,0,1940-12-15 0:00,1
149858,1,2004-06-04 0:00,1
56128,1,1966-09-01 0:00,1
273992,0,1952-02-22 0:00,1
208063,0,1948-12-21 0:00,1
72502,1,1966-10-20 0:00,1
243195,0,1955-10-26 0:00,1
272218,1,1938-04-07 0:00,1
279751,0,1967-08-24 0:00,1
52816,0,1958-12-07 0:00,1
329295,1,1970-12-27 0:00,1
142962,1,1956-12-06 0:00,1
338204,0,1963-03-26 0:00,1
204404,1,1938-09-02 0:00,1
233279,0,1959-08-22 0:00,1
208164,0,1945-04-30 0:00,1
317104,1,1959-05-19 0:00,1
280666,1,1971-08-20 0:00,1
63680,0,1965-07-26 0:00,1
153894,0,1936-12-13 0:00,1
125280,1,1970-05-19 0:00,1
105742,0,1942-02-07 0:00,1
281798,1,1935-07-15 0:00,1
342472,0,1953-04-09 0:00,1
58497,0,1954-05-27 0:00,1
99995,1,1946-03-12 0:00,1
159449,0,1935-04-28 0:00,1
470,1,1941-11-26 0:00,1
203430,0,1938-08-17 0:00,1
50061,0,1943-12-02 0:00,1
210961,1,1948-07-16 0:00,1
205733,0,1944-11-23 0:00,1
347168,1,1922-07-12 0:00,1
198322,1,2007-03-18 0:00,1
137932,0,1938-02-28 0:00,1
173450,1,1960-10-15 0:00,1
363789,1,1951-08-05 0:00,1
191338,0,1939-03-11 0:00,1
278484,1,1942-09-08 0:00,1
150611,1,1946-10-13 0:00,1
253516,1,2002-05-05 0:00,1
146436,1,1992-02-11 0:00,1
214163,0,1981-03-10 0:00,1
204333,0,1967-07-27 0:00,1
166070,1,1942-10-24 0:00,1
50127,1,1981-11-02 0:00,1
281831,0,1961-01-29 0:00,1
207490,1,1937-05-08 0:00,1
87944,1,1931-12-22 0:00,1
216237,1,1947-03-06 0:00,1
62524,1,1962-12-26 0:00,1
209300,0,1940-01-05 0:00,1
144081,1,1933-04-09 0:00,1
255010,0,1957-05-21 0:00,1
23872,0,1976-07-26 0:00,1
97325,1,1971-06-21 0:00,1
218920,1,1939-05-17 0:00,1
129261,0,1974-08-31 0:00,1
30204,1,1962-03-04 0:00,1
347351,1,1953-01-13 0:00,1
53213,0,1954-08-16 0:00,1
37018,1,1956-08-31 0:00,1
106720,1,1984-08-12 0:00,1
290,0,1980-09-26 0:00,1
347944,1,1969-05-12 0:00,1
367254,0,1973-07-15 0:00,1
136681,1,1967-06-16 0:00,1
306446,1,1958-04-07 0:00,1
204883,1,1953-01-31 0:00,1
110570,1,1959-04-09 0:00,1
5496,0,1978-01-29 0:00,1
211845,1,1996-01-06 0:00,1
246414,0,1971-01-25 0:00,1
77338,0,1959-12-11 0:00,1
270188,1,2002-11-20 0:00,1
35312,1,1947-06-05 0:00,1
291909,0,1976-10-07 0:00,1
308278,1,1955-10-04 0:00,1
12710,1,1995-02-06 0:00,1
126505,1,1959-11-10 0:00,0
236,0,1980-11-14 0:00,1
9456,1,1920-12-17 0:00,1
143540,0,1983-11-04 0:00,1
106365,1,1963-11-18 0:00,1
166970,1,1980-08-02 0:00,1
131950,1,1993-02-20 0:00,1
343713,0,1997-09-13 0:00,1
8052,1,1975-01-24 0:00,1
363302,1,1968-03-05 0:00,1
169183,0,2003-03-27 0:00,1
107201,0,1958-11-17 0:00,1
277139,0,1936-05-09 0:00,1
181466,1,1970-10-23 0:00,1
182702,0,1973-04-10 0:00,1
145249,0,1935-09-30 0:00,1
94834,0,1938-02-02 0:00,1
142813,1,1962-06-21 0:00,1
94424,0,1995-08-10 0:00,1
192570,0,1983-06-08 0:00,1
165602,1,1970-03-08 0:00,1
349540,1,1946-09-02 0:00,1
200373,1,1958-01-26 0:00,1
225723,1,1941-02-07 0:00,1
307079,0,1945-04-16 0:00,1
194827,0,1940-10-30 0:00,1
178276,1,1961-03-02 0:00,1
151039,1,1952-02-17 0:00,1
191814,1,1944-06-11 0:00,1
184780,1,1973-03-22 0:00,1
28183,1,1936-07-03 0:00,1
102013,0,2003-05-10 0:00,1
164250,0,1979-12-22 0:00,1
92609,1,1958-10-26 0:00,1
19336,0,1930-10-16 0:00,1
279596,0,1996-01-31 0:00,1
89897,1,1960-03-14 0:00,1
52790,1,1964-12-25 0:00,1
99722,0,1938-12-25 0:00,1
195048,0,1943-12-01 0:00,1
245818,0,1975-11-01 0:00,1
107078,0,1981-02-06 0:00,1
249442,1,1954-05-15 0:00,1
253523,1,1986-01-18 0:00,1
90968,1,1972-09-02 0:00,1
40567,1,1964-05-28 0:00,1
203370,0,1957-10-03 0:00,1
14268,0,1951-10-24 0:00,1
261777,1,1938-08-11 0:00,1
334008,1,1937-08-23 0:00,1
213531,0,1936-03-08 0:00,1
257010,1,1934-04-21 0:00,1
36500,1,1979-09-20 0:00,1
304156,1,1966-05-06 0:00,1
330628,1,1942-09-09 0:00,1
85561,1,2003-09-08 0:00,1
275355,0,1945-09-19 0:00,1
321826,0,1967-11-29 0:00,1
188729,1,1952-07-08 0:00,1
196041,0,1964-01-13 0:00,1
290269,0,1971-12-08 0:00,1
232956,0,1944-06-26 0:00,1
121793,1,1938-07-06 0:00,1
326948,0,1961-04-05 0:00,1
30774,0,1947-07-06 0:00,1
94529,0,1937-07-14 0:00,1
111052,0,1937-02-03 0:00,1
336062,1,1960-04-04 0:00,1
359510,0,1960-08-07 0:00,1
274822,0,1948-11-14 0:00,1
2727,0,1930-12-10 0:00,1
235541,1,1989-04-12 0:00,1
365247,1,1944-08-21 0:00,1
19077,0,1966-08-09 0:00,1
203208,0,1943-10-09 0:00,1
325459,0,1955-05-26 0:00,1
103712,1,1955-07-11 0:00,1
77597,1,1969-06-14 0:00,1
279858,0,1961-03-02 0:00,1
135283,0,1955-01-24 0:00,1
168460,1,1958-02-27 0:00,1
330817,0,1968-08-14 0:00,1
162731,0,1987-10-01 0:00,1
230407,1,1973-10-10 0:00,1
166079,1,1943-12-05 0:00,1
185967,0,1967-02-23 0:00,1
258591,0,1991-12-06 0:00,1
128194,1,1954-09-12 0:00,1
47605,0,1958-09-20 0:00,1
63935,0,1968-07-24 0:00,1
328864,0,1937-09-30 0:00,1
104859,0,1924-03-05 0:00,1
321515,1,1983-10-07 0:00,1
180441,0,1956-01-03 0:00,1
51579,1,1958-09-03 0:00,1
330193,1,1930-04-16 0:00,1
22685,1,1948-12-31 0:00,1
268838,0,1963-03-15 0:00,1
27561,1,1959-04-14 0:00,1
55339,0,1944-05-27 0:00,1
284363,1,1987-06-18 0:00,1
91845,0,1978-03-06 0:00,1
256460,1,1932-12-05 0:00,1
227814,0,1961-07-11 0:00,1
220021,1,1996-03-02 0:00,1
10084,0,1957-12-17 0:00,1
349248,0,1960-03-10 0:00,1
74935,1,1957-11-10 0:00,1
164706,0,1976-08-24 0:00,1
146549,1,1953-06-27 0:00,1
114057,1,1984-08-06 0:00,1
208415,0,1935-05-15 0:00,1
71546,0,1972-10-14 0:00,1
300709,0,1960-01-30 0:00,1
254272,1,1954-03-09 0:00,1
156076,0,1970-08-06 0:00,1
263965,0,1958-07-25 0:00,1
16348,0,1946-09-03 0:00,1
30112,1,1927-01-12 0:00,1
223923,0,1969-06-09 0:00,1
256634,0,1966-05-30 0:00,1
341013,0,1939-05-14 0:00,1
194171,1,1964-01-07 0:00,1
312044,1,1984-03-10 0:00,1
171998,0,1972-07-12 0:00,1
28265,1,1985-10-07 0:00,1
109324,0,1958-10-01 0:00,1
114896,0,1975-02-14 0:00,1
127619,1,1937-01-09 0:00,1
314360,1,1967-04-13 0:00,1
259847,0,1981-01-08 0:00,1
13401,0,1940-02-14 0:00,1
135443,0,1989-01-23 0:00,1
282168,1,1938-12-16 0:00,1
14022,0,1946-07-09 0:00,1
246449,1,1965-07-16 0:00,1
64421,1,1941-01-14 0:00,1
264549,1,1973-06-01 0:00,1
119712,0,1979-03-01 0:00,1
331032,0,1972-05-27 0:00,1
91395,0,1956-05-29 0:00,1
185912,1,1989-11-10 0:00,1
135403,0,1963-02-09 0:00,1
158287,0,1954-03-01 0:00,1
139195,1,1983-04-05 0:00,1
337169,1,1977-10-03 0:00,1
320369,0,1968-04-06 0:00,1
90412,0,1981-09-03 0:00,1
124676,0,1971-05-16 0:00,1
146452,0,1940-03-24 0:00,1
349757,1,1973-06-23 0:00,1
84236,0,1981-08-30 0:00,1
115110,1,1974-06-12 0:00,1
99391,0,1920-07-28 0:00,1
187843,0,1963-01-12 0:00,1
61990,1,1968-07-07 0:00,1
8075,1,1951-06-06 0:00,1
74827,0,1957-02-23 0:00,1
172102,1,1960-12-27 0:00,1
4727,0,1978-12-08 0:00,1
157833,0,1939-09-07 0:00,1
206303,1,1992-05-26 0:00,1
281674,1,1943-02-26 0:00,1
301240,1,1926-08-30 0:00,1
47468,1,1965-05-21 0:00,1
138644,1,1940-11-28 0:00,1
70778,1,1977-08-09 0:00,1
327085,1,2008-06-07 0:00,1
301178,0,1952-09-17 0:00,1
258328,1,1974-11-15 0:00,1
1643,1,1980-08-10 0:00,1
139284,1,1978-07-17 0:00,1
19296,1,1937-06-03 0:00,1
181545,1,1969-11-10 0:00,1
25426,1,1943-02-08 0:00,1
207470,0,1961-03-29 0:00,1
137198,0,1923-10-08 0:00,1
64276,0,1954-09-17 0:00,1
217613,0,1954-03-19 0:00,1
39174,0,1971-09-08 0:00,1
228809,1,1969-04-27 0:00,1
2702,0,1949-02-23 0:00,1
269387,1,1944-07-24 0:00,1
337519,0,1995-12-25 0:00,1
175733,0,1960-09-26 0:00,1
361342,1,1942-10-20 0:00,1
261866,1,1953-03-25 0:00,1
293410,1,1941-08-20 0:00,1
53205,0,1941-09-08 0:00,1
162463,0,1920-05-28 0:00,1
233916,1,1950-10-11 0:00,1
26126,1,1972-02-20 0:00,1
320297,0,1968-09-18 0:00,1
449,0,1943-03-02 0:00,1
27063,1,1972-02-17 0:00,1
63896,1,1929-10-23 0:00,1
355288,0,1973-12-24 0:00,1
18105,0,1968-05-03 0:00,1
369001,0,1939-12-19 0:00,1
13386,1,1933-12-03 0:00,1
104282,0,1968-10-17 0:00,1
115506,0,1959-10-29 0:00,1
21043,0,1932-08-30 0:00,1
190519,1,1927-09-10 0:00,1
321961,0,1942-02-10 0:00,1
234986,0,1941-12-13 0:00,1
86134,1,1966-11-12 0:00,1
368815,0,1981-02-13 0:00,1
351492,1,1945-05-09 0:00,1
16604,1,2001-08-23 0:00,1
62576,1,1972-04-01 0:00,1
101700,0,1960-12-21 0:00,1
161355,0,1958-01-27 0:00,1
95983,1,2002-08-10 0:00,1
226880,1,1985-02-14 0:00,1
122235,1,1958-03-26 0:00,1
331162,1,1942-09-12 0:00,1
281822,0,1994-06-07 0:00,1
365463,0,1978-07-11 0:00,1
190264,1,1958-02-14 0:00,1
368594,0,1968-02-04 0:00,1
203117,0,1940-12-19 0:00,1
208664,1,1964-06-07 0:00,1
139678,1,1998-12-08 0:00,1
339934,0,1965-01-20 0:00,1
242354,1,1953-04-02 0:00,1
69684,1,2000-11-14 0:00,1
332573,1,1944-10-08 0:00,1
52108,1,1947-06-21 0:00,1
325504,1,1961-02-09 0:00,1
116180,0,1960-06-08 0:00,1
102264,0,1998-09-04 0:00,1
39148,1,1971-11-11 0:00,1
144771,0,1941-07-14 0:00,1
158496,1,1985-02-22 0:00,1
70025,1,1970-02-23 0:00,1
84733,1,1950-11-22 0:00,1
262698,1,1961-07-01 0:00,1
322354,0,1971-05-13 0:00,1
117096,0,1981-12-10 0:00,1
211276,0,1971-08-08 0:00,1
228632,0,1945-11-27 0:00,1
90524,0,1992-01-14 0:00,1
212506,0,1957-01-30 0:00,1
39200,0,1933-12-28 0:00,1
278297,0,1972-10-22 0:00,1
266150,0,1965-12-06 0:00,1
197806,1,1970-10-15 0:00,1
366903,1,1943-08-16 0:00,1
10453,0,1949-04-26 0:00,1
233175,1,1951-01-10 0:00,1
269539,1,1965-06-28 0:00,1
208493,0,1981-07-14 0:00,1
187513,1,1958-07-14 0:00,1
34438,1,1954-10-05 0:00,1
30754,1,1971-07-15 0:00,1
268188,0,1987-04-14 0:00,1
195108,1,1979-04-29 0:00,1
224750,1,1957-06-24 0:00,1
362353,0,1942-06-05 0:00,1
121216,1,1967-05-20 0:00,0
226401,0,1950-06-28 0:00,1
327018,0,1934-12-19 0:00,1
138507,0,1943-12-27 0:00,1
302232,0,1971-02-08 0:00,1
135643,0,1946-01-03 0:00,1
351441,0,1966-08-12 0:00,1
239153,0,1979-12-05 0:00,1
76816,1,1979-08-11 0:00,1
78269,0,1965-08-03 0:00,1
228714,1,1990-11-18 0:00,1
124220,1,1978-12-16 0:00,1
152440,0,1967-09-30 0:00,1
125586,0,1960-11-25 0:00,1
5476,0,1966-04-01 0:00,1
28361,1,1927-09-03 0:00,1
123588,0,1935-02-05 0:00,1
156935,1,1965-12-14 0:00,1
316164,0,1919-10-08 0:00,1
130315,0,1959-11-16 0:00,1
28886,0,1970-11-18 0:00,1
31856,1,1993-04-21 0:00,1
241471,0,1984-07-23 0:00,1
132651,1,1940-06-15 0:00,1
232760,1,1972-10-23 0:00,1
18396,0,1977-07-23 0:00,1
244534,0,1976-08-27 0:00,1
340280,0,1949-02-12 0:00,1
299996,0,1998-04-12 0:00,1
273008,0,1980-10-11 0:00,1
288543,0,1977-09-01 0:00,1
175053,1,1952-01-20 0:00,1
343358,1,1972-09-19 0:00,1
1539,1,1948-01-17 0:00,1
310642,0,1938-09-09 0:00,1
304936,1,1964-08-30 0:00,0
334866,1,1959-01-13 0:00,1
88264,1,1968-04-24 0:00,1
164511,1,1956-03-25 0:00,1
203158,1,1968-10-16 0:00,1
143807,1,1944-05-27 0:00,1
147910,0,1961-03-16 0:00,1
194590,1,1960-11-18 0:00,1
243504,1,1998-07-03 0:00,1
170295,1,1945-05-03 0:00,1
94307,0,1964-05-27 0:00,1
189930,0,1971-03-13 0:00,1
25986,0,1975-01-30 0:00,1
329739,1,1964-08-17 0:00,1
168608,0,1979-04-18 0:00,1
17611,0,1974-04-01 0:00,1
336394,0,1962-03-20 0:00,1
19762,1,1961-04-10 0:00,1
146468,0,1937-04-04 0:00,1
95184,1,1954-05-15 0:00,1
2301,0,1962-10-05 0:00,1
304591,0,1976-03-17 0:00,1
97820,1,2007-08-13 0:00,1
70372,1,1942-02-26 0:00,1
333736,0,1955-05-13 0:00,1
33683,0,1976-02-27 0:00,1
235418,1,1979-12-15 0:00,1
224600,0,1996-01-16 0:00,1
365516,1,1965-05-25 0:00,1
37375,0,1977-10-04 0:00,1
16569,0,1966-08-23 0:00,1
269151,0,1966-12-08 0:00,1
263249,1,1957-07-04 0:00,1
364034,0,1968-06-28 0:00,1
57184,1,1970-04-27 0:00,1
362328,0,1960-12-29 0:00,1
155811,0,1996-12-12 0:00,1
96287,1,2002-03-21 0:00,1
258220,0,1971-03-20 0:00,1
25120,1,1961-11-23 0:00,1
49280,0,1949-12-23 0:00,1
337838,0,1953-10-05 0:00,1
330426,0,1965-07-20 0:00,1
1816,0,1931-01-04 0:00,1
209134,0,2008-05-22 0:00,1
18532,0,2008-02-12 0:00,1
219041,0,1964-01-21 0:00,1
134921,0,1989-03-04 0:00,1
277303,0,1979-12-11 0:00,1
198675,1,1961-12-14 0:00,1
137000,0,1954-02-08 0:00,1
8349,0,1965-12-25 0:00,1
38944,0,1966-12-22 0:00,1
137534,0,1935-05-21 0:00,1
346557,0,1969-10-28 0:00,1
73250,1,1961-10-01 0:00,1
215095,1,1959-12-07 0:00,1
36568,1,1952-03-29 0:00,1
30577,1,1974-02-06 0:00,1
91678,0,1937-04-30 0:00,1
249677,1,1971-10-08 0:00,1
315589,1,1971-04-24 0:00,1
92273,0,1941-11-20 0:00,1
215105,0,1942-09-21 0:00,1
211121,0,1987-04-15 0:00,1
266487,1,1963-03-29 0:00,1
99192,1,1968-07-07 0:00,1
175705,0,1965-12-10 0:00,1
220035,0,1965-05-22 0:00,1
136472,1,1961-10-15 0:00,1
165831,1,1960-04-26 0:00,1
61678,1,1944-08-26 0:00,1
191561,0,1948-12-12 0:00,1
144229,0,2003-11-18 0:00,1
284806,1,1971-07-20 0:00,1
365621,0,1929-02-25 0:00,1
56268,0,1976-07-24 0:00,1
130247,0,1961-05-07 0:00,1
18092,1,1920-10-17 0:00,1
2246,1,1973-10-26 0:00,1
309664,0,1948-03-15 0:00,1
261199,0,1963-01-10 0:00,0
244841,0,1961-02-23 0:00,1
252208,1,1953-09-19 0:00,1
96209,1,1976-04-09 0:00,1
35372,1,2003-04-16 0:00,1
230084,1,1984-09-30 0:00,1
304714,1,1977-12-23 0:00,1
145335,0,1973-02-20 0:00,0
149009,0,1978-01-05 0:00,1
298452,0,1943-06-12 0:00,1
27201,0,1970-08-19 0:00,1
143311,1,1958-12-01 0:00,1
117398,1,1961-10-11 0:00,1
257503,1,1976-06-05 0:00,1
156180,0,1962-08-01 0:00,1
218513,0,1992-11-05 0:00,1
246185,1,1945-03-27 0:00,1
71117,0,1938-07-02 0:00,1
299236,0,1932-11-21 0:00,1
197102,0,1969-12-25 0:00,1
304300,1,1979-01-22 0:00,1
88817,1,1991-01-13 0:00,1
284191,1,1990-04-15 0:00,1
70345,1,1943-02-11 0:00,1
145151,0,1959-02-01 0:00,1
293444,0,1935-06-04 0:00,1
119557,1,1946-10-29 0:00,1
135264,1,1985-02-24 0:00,1
368350,0,1991-02-16 0:00,1
328304,0,1986-06-04 0:00,1
58160,1,1997-12-30 0:00,1
21516,0,1947-07-03 0:00,1
185243,0,1953-12-27 0:00,1
370639,1,1943-06-12 0:00,1
260601,1,1965-04-23 0:00,1
256326,0,1961-11-08 0:00,1
338633,1,1975-12-14 0:00,1
130516,1,1996-01-03 0:00,1
48931,0,1955-12-30 0:00,1
272103,1,1967-12-28 0:00,1
350525,1,1964-05-12 0:00,1
93147,1,1974-04-30 0:00,1
195069,0,1958-10-24 0:00,1
121624,1,1945-05-17 0:00,1
222294,0,1967-03-30 0:00,1
263392,1,1962-01-07 0:00,1
142720,1,1957-12-01 0:00,1
295768,1,1967-10-02 0:00,1
66320,0,1946-10-19 0:00,1
162891,0,1958-08-20 0:00,1
341191,1,1931-02-16 0:00,1
350417,1,1976-12-31 0:00,1
194479,0,1943-01-03 0:00,1
